7.45	-0.095807	0	24.493	-145	0.519	-0.304	0	-141.16	3.1055	-1.5403	1483	1518
7.5	-0.097538	0	24.446	-145	0.515	-0.297	0	-141.16	3.0937	-1.5097	1483	1518
7.55	-0.099288	0	24.399	-145	0.511	-0.29	0	-141.16	3.0828	-1.4748	1483	1518
7.6	-0.10106	0	24.352	-145	0.507	-0.283	0	-140.51	3.072	-1.4399	1483	1518
7.65	-0.10284	0	24.305	-145	0.503	-0.276	0	-140.02	3.0604	-1.4037	1483	1518
7.7	-0.10464	0	24.258	-145	0.499	-0.269	0	-140.02	3.0498	-1.3689	1483	1518
7.75	-0.10647	0	24.21	-145	0.498	-0.262	0	-139.67	3.0542	-1.334	1483	1517
7.8	-0.1083	0	24.163	-145	0.497	-0.255	0	-139.67	3.0639	-1.2961	1483	1517
7.85	-0.11016	0	24.115	-145	0.496	-0.248	0	-139.43	3.0685	-1.2613	1483	1517
7.9	-0.11204	0	24.067	-145	0.491	-0.242	0	-139.43	3.0533	-1.2314	1483	1517
7.95	-0.11393	0	24.019	-145	0.486	-0.236	0	-139.29	3.0381	-1.2015	1483	1517
8	-0.11584	0	23.971	-145	0.481	-0.23	0	-139.29	3.023	-1.1716	1483	1517
8.05	-0.11777	0	23.923	-145	0.475	-0.224	0	-139.3	3.003	-1.1417	1483	1517
8.1	-0.11972	0	23.875	-145	0.469	-0.218	0	-139.3	2.9867	-1.1078	1483	1517
8.15	-0.12168	0	23.827	-145	0.463	-0.212	0	-139.41	2.9668	-1.0779	1483	1517
8.2	-0.12366	0	23.778	-145	0.457	-0.206	0	-139.41	2.9471	-1.048	1483	1517
8.25	-0.12567	0	23.73	-145	0.451	-0.2	0	-139.6	2.9259	-1.026	1483	1517
8.3	-0.12768	0	23.681	-145	0.445	-0.194	0	-139.6	2.9064	-0.99613	1483	1517
8.35	-0.12972	0	23.632	-145	0.44	-0.185	0	-139.85	2.8919	-0.95123	1483	1517
8.4	-0.13178	0	23.584	-145	0.435	-0.176	0	-139.85	2.8642	-0.91951	1483	1517
8.45	-0.13385	0	23.535	-145	0.43	-0.167	0	-140.18	2.8499	-0.8746	1483	1517
8.5	-0.13594	0	23.486	-145	0.425	-0.158	0	-140.18	2.8357	-0.82968	1483	1517
8.55	-0.13805	0	23.437	-145	0.42	-0.149	0	-140.53	2.8238	-0.78145	1483	1517
8.6	-0.14018	0	23.387	-145	0.415	-0.14	0	-140.53	2.8098	-0.73652	1483	1517
8.65	-0.14232	0	23.338	-145	0.421	-0.128	0	-140.93	2.8508	-0.67659	1483	1517
8.7	-0.14449	0	23.289	-145	0.427	-0.116	0	-140.93	2.892	-0.61664	1483	1517
8.75	-0.14667	0	23.239	-145	0.433	-0.104	0	-141.36	2.9332	-0.5567	1483	1517
8.8	-0.14887	0	23.19	-145	0.439	-0.092	0	-141.36	2.9746	-0.49674	1482	1517
8.85	-0.15109	0	23.14	-145	0.445	-0.08	0	-141.83	3.016	-0.43678	1482	1517
8.9	-0.15332	0	23.09	-145	0.451	-0.068	0	-141.83	3.0598	-0.37502	1482	1517
8.95	-0.15557	0	23.04	-145	0.457	-0.056	0	-142.32	3.1014	-0.31504	1482	1517
9	-0.15785	0	22.99	-145	0.463	-0.044	0	-142.32	3.1432	-0.25507	1482	1517
9.05	-0.16014	0	22.94	-145	0.469	-0.032	0	-142.86	3.188	-0.19718	1482	1517
9.1	-0.16244	0	22.89	-145	0.475	-0.02	0	-142.86	3.2299	-0.13719	1482	1517
9.15	-0.16477	0	22.84	-145	0.478	-0.006	0	-143.37	3.2569	-0.067194	1482	1516
9.2	-0.16711	0	22.79	-145	0.481	0.008	0	-143.37	3.284	0.0028099	1482	1516
9.25	-0.16947	0	22.74	-145	0.484	0.022	0	-143.87	3.3112	0.072821	1482	1516
9.3	-0.17185	0	22.689	-145	0.487	0.036	0	-143.87	3.3384	0.14284	1482	1516
9.35	-0.17425	0	22.639	-145	0.49	0.05	0	-144.36	3.3658	0.21286	1482	1516
9.4	-0.17666	0	22.588	-145	0.493	0.064	0	-144.36	3.4131	0.30945	1482	1516
9.45	-0.1791	0	22.538	-145	0.496	0.078	0	-144.79	3.4406	0.37948	1481	1516
9.5	-0.18155	0	22.487	-145	0.499	0.092	0	-144.79	3.4683	0.44953	1481	1516
9.55	-0.18402	0	22.436	-145	0.502	0.106	0	-144.91	3.4887	0.51643	1481	1516
9.6	-0.1865	0	22.385	-145	0.505	0.12	0	-144.91	3.5117	0.58544	1481	1516
9.65	-0.18901	0	22.334	-145	0.508	0.134	0	-144.91	3.5396	0.65551	1481	1516
9.7	-0.19153	0	22.283	-145	0.499	0.137	0	-144.78	3.5076	0.67058	1481	1516
9.75	-0.19407	0	22.232	-145	0.49	0.14	0	-144.78	3.4757	0.68565	1481	1516
9.8	-0.19663	0	22.181	-145	0.481	0.143	0	-144.44	3.4439	0.70072	1481	1516
9.85	-0.1992	0	22.13	-145	0.472	0.146	0	-143.91	3.4122	0.71579	1481	1516
9.9	-0.20179	0	22.079	-145	0.463	0.149	0	-143.91	3.3805	0.73087	1481	1516
9.95	-0.2044	0	22.028	-145	0.454	0.152	0	-143.22	3.3444	0.73934	1481	1516
10	-0.20703	0	21.977	-145	0.445	0.155	0	-143.22	3.313	0.75442	1481	1516
10.05	-0.20968	0	21.925	-145	0.436	0.158	0	-142.43	3.2816	0.7695	1481	1516
10.1	-0.21234	0	21.874	-145	0.427	0.161	0	-142.43	3.2488	0.78458	1481	1516
10.15	-0.21502	0	21.822	-145	0.418	0.164	0	-141.61	3.2175	0.79966	1481	1516
10.2	-0.21772	0	21.771	-145	0.409	0.167	0	-141.61	3.1864	0.81475	1481	1516
10.25	-0.22044	0	21.719	-145	0.4	0.17	0	-141.02	3.1553	0.82983	1482	1516
10.3	-0.22317	0	21.668	-145	0.391	0.173	0	-141.02	3.1244	0.84492	1482	1516
10.35	-0.22592	0	21.616	-145	0.382	0.176	0	-140.61	3.0935	0.86001	1482	1516
10.4	-0.22869	0	21.564	-145	0.373	0.179	0	-140.61	3.0627	0.8751	1482	1516
10.45	-0.23147	0	21.513	-145	0.364	0.182	0	-140.35	3.0315	0.88359	1482	1516
10.5	-0.23427	0	21.461	-145	0.355	0.185	0	-140.35	3.0008	0.89868	1482	1516
10.55	-0.23709	0	21.409	-145	0.354	0.194	0	-140.27	3.0103	0.94378	1482	1516
10.6	-0.23993	0	21.357	-145	0.353	0.203	0	-140.27	3.0278	0.99368	1482	1516
10.65	-0.24278	0	21.305	-145	0.352	0.212	0	-140.32	3.0374	1.0388	1481	1516
10.7	-0.24565	0	21.253	-145	0.351	0.221	0	-140.32	3.0471	1.0839	1481	1516
10.75	-0.24854	0	21.201	-145	0.35	0.23	0	-140.63	3.0549	1.1319	1481	1516
10.8	-0.25145	0	21.149	-145	0.349	0.239	0	-140.63	3.0822	1.1941	1481	1516
10.85	-0.25437	0	21.097	-145	0.348	0.248	0	-141.13	3.0922	1.2392	1481	1515
10.9	-0.25731	0	21.045	-145	0.347	0.257	0	-141.13	3.1022	1.2843	1481	1515
10.95	-0.26027	0	20.993	-145	0.346	0.266	0	-141.66	3.121	1.3341	1481	1515
11	-0.26324	0	20.941	-145	0.345	0.275	0	-141.66	3.1313	1.3793	1481	1515
11.05	-0.26623	0	20.889	-145	0.316	0.278	0	-142.18	3.0016	1.3944	1481	1515
11.1	-0.26923	0	20.837	-145	0.287	0.281	0	-142.18	2.8631	1.4086	1481	1515
11.15	-0.27226	0	20.785	-145	0.258	0.284	0	-142.69	2.7335	1.4238	1481	1515
11.2	-0.2753	0	20.732	-145	0.234	0.285	0	-142.69	2.629	1.4289	1482	1515
11.25	-0.27835	0	20.68	-145	0.21	0.286	0	-143.21	2.5195	1.4306	1482	1515
11.3	-0.28143	0	20.628	-145	0.186	0.287	0	-143.21	2.4151	1.4358	1482	1515
11.35	-0.28452	0	20.576	-145	0.162	0.288	0	-143.7	2.3108	1.4409	1482	1515
11.4	-0.28762	0	20.523	-145	0.138	0.289	0	-143.7	2.2065	1.4471	1482	1515
11.45	-0.29075	0	20.471	-145	0.114	0.29	0	-144.18	2.1024	1.4522	1482	1515
11.5	-0.29388	0	20.419	-145	0.094	0.291	0	-144.18	2.0183	1.4574	1482	1484
